CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
14-01-0077-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO ADOLFO V HALL,"KILOMETRO 161 ENTRADA A SANTA CRUZ DEL QUICHE, ANTIGUA ZONA MILITAR",77551548.0,JOSE OSCAR TIPAZ VELASQUEZ,CORONEL DE INFNTERIA DEM. MARVIN JUAN CARLOS GARCIA PONCE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0079-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EVANGELICO METODISTA UTATLAN,"4A CALLE Y 6A-12, ZONA 5",77551551.0,GONZALO VENTURA LUX,LUIS HUMBERTO ECHEVERRIA GIL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-0080-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO 'QUICHE',2AV. 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUICHE
14-01-0085-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO NORMAL MIXTO JUAN DE LEON,12 CALLE 0-36 ZONA 5,77553814.0,JOSE OSCAR TIPAZ VELASQUEZ,ASTRID MIRTALA VALDEZ GOMEZ DE RIVAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-0090-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"COLEGIO MIXTO BILINGUE INTERCULTURAL ""Q´IJ""",11A. CALLE 06-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0108-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO TECNICO AVANZADO,4A. AVENIDA 20-174 ZONA 4,77554695.0,GONZALO VENTURA LUX,JACQUELINE ARGENTINA SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0110-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,9A. AVENIDA ENTRE 4A. Y 5A. CALLE ZONA 2,77563645.0,GONZALO VENTURA LUX,EBERTH ANTULIO RODAS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0112-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"20 CALLE FINAL ZONA 4, COLONIA LOS CELAJES",77554630.0,JOSE OSCAR TIPAZ VELASQUEZ,TIMOTEA VIVIANA REYNOSO TAVICO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-0115-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO NORMAL MIXTO JUAN DE LEON,12 CALLE 0-36 ZONA 5,77656620.0,JOSE OSCAR TIPAZ VELASQUEZ,JORGE HUMBERTO MOTTA CANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0163-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"COLEGIO EVANGELICO METODISTA ""JOHN WESLEY""",6TA. AVENIDA 00-002 DE LA ZONA 1,77563692.0,GONZALO VENTURA LUX,KARIN ROSALVA SOLORZANO PAR DE MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-0166-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO QUICHE,2A. AVENIDA 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,SILVIA EMILIANA BARRIOS BARRIOS DE MOGOLLON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0167-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MULTIEDUCATIVO LA REFORMA,"3A. AVENIDA 4-35, ZONA 1",77563633.0,GONZALO VENTURA LUX,AVELINO ARMANDO LEON ZACARIAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0181-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,"1A. CALLE 13-41, ZONA 2",77563487.0,GONZALO VENTURA LUX,IBERTO DE LEON ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0183-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO CIENTIFICO INTEGRAL EINSTEIN,"14 AVENIDA 2-38, ZONA 3",49854279.0,GONZALO VENTURA LUX,CARLOS ENRIQUE CHAYANNY DELGADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-0186-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ,11 CALLE 6-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0189-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ,11 CALLE 6-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,A DISTANCIA,QUICHE
14-01-0193-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,"4A. CALLE Y 9A. AVENIDA, ZONA 2",77563645.0,GONZALO VENTURA LUX,DINA GUADALUPE VILLATORO LOARCA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-0195-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO NUESTRA SENORA DEL ROSARIO,SANTA CRUZ DEL QUICHE,77552429.0,GONZALO VENTURA LUX,AGUSTINA IRMA CAMACHO REYNA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0199-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO NUESTRA SENORA DEL ROSARIO,SANTA CRUZ DEL QUICHE,77552429.0,GONZALO VENTURA LUX,ESPERANZA SANCHEZ CORTEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0210-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION ""CLASSE""",0 AV. 8-24 A ZONA 6,77563714.0,GONZALO VENTURA LUX,ERVIN WALDERMAR VELASQUEZ BATEN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0227-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"LICEO TECNOLOGICO DE OCCIDENTE LA ""PREPARATORIA""",9A. AVENIDA 4-65 ZONA 2,77563645.0,GONZALO VENTURA LUX,DINA GUADALUPE VILLATOTO LOARCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0230-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO SAN FRANCISCO JAVIER DE QUICHE,KILOMETRO 166.9 ALDEA EL CARMEN CHITATUL,79638520.0,GONZALO VENTURA LUX,GLENDA FAVIOLA VICENTE ZAPETA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0231-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,ESCUELA NORMAL BILINGUE INTERCULTURAL K´ ICHE´ TIJOB´ ÄL UTUX MAYAB´ WINÄQ OXLAJUJ TZ´ I´,"CASERIO BUENA VISTA, XATINAP V",77563721.0,JOSE OSCAR TIPAZ VELASQUEZ,FRANCISCO TZOC MEJIA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0235-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,"9A. AVENIDA 4-56, ZONA 2",77563645.0,GONZALO VENTURA LUX,DINA GUADALUPE VILLATORO LOARCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-0236-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO TECNICO DE NIVEL MEDIO,"20 CALLE FINAL DE LA ZONA CUATRO, COLONIA LOS CELAJES",41511566.0,JOSE OSCAR TIPAZ VELASQUEZ,GABRIELA ALEJANDRA AFRE PEREZ DE DELGADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-0242-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""","1A. CALLE 13-41, ZONA 2",77563487.0,GONZALO VENTURA LUX,IBERTO DE LEON ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0247-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"LICEO TECNOLOGICO ""LA PREPARATORIA""",9A. AV. 4-65 ZONA 2,77563645.0,GONZALO VENTURA LUX,LEIVI MARILI MORALES GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0249-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO TECNICO INDUSTRIAL QUICHE,"2A. AVENIDA ""A"" 14-224, ZONA 2",77563722.0,GONZALO VENTURA LUX,MARIO EDWIN MALDONADO FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-0255-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"INSTITUTO PRIVADO TECNICO INDUSTRIAL ""QUICHE""","2A. AVENIDA ""A"" 14-224, ZONA 2",77563722.0,GONZALO VENTURA LUX,MARIO EDWIN MALDONADO FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-0257-46,14-037,QUICHE,SANTA CRUZ DEL QUICHE,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,"10A. AVENIDA Y 3A, CALLE ZONA 3",44988120.0,ANGELINA LUX MENDOZA DE PUAC,JORGE ROBERTO XILOJ LEON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-0259-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION ""CLASSE""","0 AVENIDA 8-24 ""A"", ZONA 6",77563714.0,GONZALO VENTURA LUX,ERVIN WALDEMAR VELASQUEZ BATEN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0265-46,14-037,QUICHE,SANTA CRUZ DEL QUICHE,PROGRAMA NACIONA DE EDUCACION ALTERNATIVA -PRONEA-,"2A. AV. 1-4 ZONA 1, QUICHE",59995997.0,ANGELINA LUX MENDOZA DE PUAC,ELMER CECILIO RAMOS LOPEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,QUICHE
14-01-0267-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"COLEGIO VIRTUAL ""QUICHE""",11 CALLE 11-209 ZONA 4,40086988.0,GONZALO VENTURA LUX,JUAN JOSE DE LEON LARIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,QUICHE
14-01-0269-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"INSTITUTO PRIVADO MIXTO ""CIENCIA Y CULTURA""",1A. CALLE 13-41 ZONA 2,77563487.0,GONZALO VENTURA LUX,IBERTO DE LEON ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE
14-01-0270-46,14-037,QUICHE,SANTA CRUZ DEL QUICHE,"CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR ""HUNAJPU XBALANQUE- COEEX-",CENTRO DE DETENCION PREVENTIVA PARA HOMBRES,40178152.0,ANGELINA LUX MENDOZA DE PUAC,GABRIEL MAQUIN YAT,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,QUICHE
14-01-0271-46,14-037,QUICHE,SANTA CRUZ DEL QUICHE,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -CEEX-,"CANTON PACHO, ALDEA LEMOA",59655416.0,ANGELINA LUX MENDOZA DE PUAC,JUAN CARLOS CHACAJ TONO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,FIN DE SEMANA,QUICHE
14-01-0273-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO QUICHE,"2DA. AVENIDA 6-27, ZONA 5",77551705.0,GONZALO VENTURA LUX,SILVIA EMILIANA BARRIOS BARRIOS DE MOGOLLON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE
14-01-0275-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,"COLEGIO EJECUTIVO PREUNIVERSITARIO ""CLASSE""","8A. CALLE ""A"" 0-98, ZONA 6",77563714.0,GONZALO VENTURA LUX,ERVIN WALDEMAR VELASQUEZ BATEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE
14-01-0276-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO DE FORMACION INTEGRAL DISCIPULOS DE JESUS,"MANZANA A, LOTES 5 Y 6 BOSQUES DE VILLA VALERIA, ZONA 3",77552313.0,GONZALO VENTURA LUX,THELMA KARINA QUINONEZ RODAS DE RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-01-0278-46,14-037,QUICHE,SANTA CRUZ DEL QUICHE,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX- DEPARTAMENTAL,"2A. AVENIDA 1-04, ZONA 1",31174739.0,ANGELINA LUX MENDOZA DE PUAC,JOEL NEHEMIAS NIX CHAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,QUICHE
14-01-0279-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO TECNICO INDUSTRIAL QUICHE,"2A. AVENIDA 14-224, ZONA 2",77563722.0,GONZALO VENTURA LUX,MARIO EDWIN MALDONADO FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE
14-01-1137-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,"1A. CALLE 13-41, ZONA 2",77563487.0,GONZALO VENTURA LUX,ELMER ROLANDO PACHECO NORIEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-3544-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO PRIVADO TECNICO INDUSTRIAL QUICHE,"2A. AVENIDA ""A"" 14-224 ZONA 2",77563722.0,GONZALO VENTURA LUX,MARIO EDWIN MALDONADO FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-3848-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO CRISTIANO SINAI,"CASA FINAL, COLONIA GUMARCAAJ",77551805.0,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-4550-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO MIXTO 'QUICHE',2AV. 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,DAVID ARTURO MOGOLLON AREVALO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-4555-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION CLASSE,"8A. CALLE ""A"" 0-98, ZONA 6",77563714.0,GONZALO VENTURA LUX,CARLOS ALFONSO HERRERA LUIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-5098-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,ESCUELA NORMAL DE EDUCACION FISICA,1A. AVENIDA 12-408 ZONA 5,77551091.0,JOSE OSCAR TIPAZ VELASQUEZ,JUAN NICOLAS GARCIA CUTZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-5221-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,ESCUELA NORMAL BILINGUE INTERCULTURAL K´ICHE´ TIJOB´AL UTUX MAYAB´ WINAQ OXLAJUJ TZ´ I´,"CASERIO BUENA VISTA, XATINAP V",77563721.0,JOSE OSCAR TIPAZ VELASQUEZ,FRANCISCO TZOC MEJIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-01-5679-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,LICEO TECNOLOGICO DE OCCIDENTE LA PREPARATORIA,5AV. 0-38 ZONA 1,77563645.0,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-5718-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO EJECUTIVO PRE-UNIVERSITARIO EN COMPUTACION CLASSE,"8A. CALLE ""A"" 0-98, ZONA 6",77551133.0,GONZALO VENTURA LUX,ERVIN WALDEMAR VELASQUEZ BATEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-5958-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO CIENTIFICO DR. EDUARDO SUGER,ALDEA EL CARMEN CHITATUL,55747445.0,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-5998-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO PRIVADO 'LICEO MIXTO QUICHE',2A. AVENIDA 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,SILVIA EMILIANA BARRIOS BARRIOS DE MOGOLLON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-01-5999-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO PRIVADO 'LICEO MIXTO QUICHE',2A. AVENIDA 6-27 ZONA 5,77551705.0,GONZALO VENTURA LUX,SILVIA EMILIANA BARRIOS BARRIOS DE MOGOLLON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-6070-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MULTIEDUCATIVO 'LA REFORMA',9A AVENIDA 0-53 ZONA 3,77563633.0,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-6071-46,14-036,QUICHE,SANTA CRUZ DEL QUICHE,COLEGIO MIXTO BILINGUE INTERCULTURAL Q IJ,11 CALLE 06-03 ZONA 1,77550476.0,GONZALO VENTURA LUX,TOMAS ALVAREZ ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-01-6123-46,14-001,QUICHE,SANTA CRUZ DEL QUICHE,INSTITUTO TECNICO DE NIVEL MEDIO,FINAL DE LA ZONA 4 COLONIA LOS CELAJES,41511566.0,JOSE OSCAR TIPAZ VELASQUEZ,GABRIELA ALEJANDRA AFRE PEREZ DE DELGADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-02-0027-46,14-003,QUICHE,CHICHE,"COLEGIO EVANGELICO ""ADONAI""",CHICHE,33587539.0,JUAN LEON PONCIO,FRANCISCO FELIX PIXCAR SAQUIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-03-0027-46,14-004,QUICHE,CHINIQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA AGUA TIBIA,0.0,LILIAN SOFIA DE LEON NORIEGA DE MORALES,MIGUEL LUCAS PACHECO OSORIO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-03-0040-46,14-004,QUICHE,CHINIQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA AGUA TIBIA,49869579.0,LILIAN SOFIA DE LEON NORIEGA DE MORALES,MIGUEL LUCAS PACHECO,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-03-0043-46,14-037,QUICHE,CHINIQUE,CENTRO OFICIAL DE EDUCACION EXTRAESCOLAR -COEEX-,"EOUM JV, BARRIO EL CALVARIO",46834305.0,ANGELINA LUX MENDOZA DE PUAC,OSCAR PACHECO LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,QUICHE
14-04-0039-46,14-005,QUICHE,ZACUALPA,"CENTRO EDUCATIVO RI TINAMIT KUWALSAJ RIB, FE Y ALEGRIA NO. 11",2A. AVENIDA 05-05 ZONA 1,77366135.0,MARVIN ELI RAMOS ROSALES,JOSE EDWIN JOJ TZOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
